,Id_Pos,Estado_Pos,Puntaje_Pos,Id_Exa,Id_Car,Id_Us,CC_As
1401,97468b14-74f6-11ed-a0be-0242ac1c000c,Activo,642,99215bf8-74f6-11ed-a0be-0242ac1c000c,993e2710-74f6-11ed-a0be-0242ac1c000c,99302d2c-74f6-11ed-a0be-0242ac1c000c,2319966174
1402,97468b8c-74f6-11ed-a0be-0242ac1c000c,Activo,801,99215c70-74f6-11ed-a0be-0242ac1c000c,993e2774-74f6-11ed-a0be-0242ac1c000c,99302dcc-74f6-11ed-a0be-0242ac1c000c,1661786977
1403,97468bf0-74f6-11ed-a0be-0242ac1c000c,Activo,548,99215d10-74f6-11ed-a0be-0242ac1c000c,993e27ce-74f6-11ed-a0be-0242ac1c000c,99302e62-74f6-11ed-a0be-0242ac1c000c,814396875
1404,97468c4a-74f6-11ed-a0be-0242ac1c000c,Activo,869,99215e8c-74f6-11ed-a0be-0242ac1c000c,993e2828-74f6-11ed-a0be-0242ac1c000c,99302ee4-74f6-11ed-a0be-0242ac1c000c,2427130918
1405,97468ca4-74f6-11ed-a0be-0242ac1c000c,Activo,789,99215f04-74f6-11ed-a0be-0242ac1c000c,993e2882-74f6-11ed-a0be-0242ac1c000c,99302f66-74f6-11ed-a0be-0242ac1c000c,2495103936
1406,97468cfe-74f6-11ed-a0be-0242ac1c000c,Activo,474,99215f90-74f6-11ed-a0be-0242ac1c000c,993e28dc-74f6-11ed-a0be-0242ac1c000c,99302ffc-74f6-11ed-a0be-0242ac1c000c,691722369
1407,97468d58-74f6-11ed-a0be-0242ac1c000c,Activo,873,99216ae4-74f6-11ed-a0be-0242ac1c000c,993e2936-74f6-11ed-a0be-0242ac1c000c,99303088-74f6-11ed-a0be-0242ac1c000c,480693235
1408,97468db2-74f6-11ed-a0be-0242ac1c000c,Inactivo,423,99216c06-74f6-11ed-a0be-0242ac1c000c,993e2990-74f6-11ed-a0be-0242ac1c000c,99303114-74f6-11ed-a0be-0242ac1c000c,308197256
1409,97468e0c-74f6-11ed-a0be-0242ac1c000c,Activo,898,99216cb0-74f6-11ed-a0be-0242ac1c000c,993e29f4-74f6-11ed-a0be-0242ac1c000c,993031aa-74f6-11ed-a0be-0242ac1c000c,1826152399
1410,97468e66-74f6-11ed-a0be-0242ac1c000c,Activo,743,99216d3c-74f6-11ed-a0be-0242ac1c000c,993e2a4e-74f6-11ed-a0be-0242ac1c000c,99303236-74f6-11ed-a0be-0242ac1c000c,820459733
1411,97468f74-74f6-11ed-a0be-0242ac1c000c,Activo,850,99216dd2-74f6-11ed-a0be-0242ac1c000c,993e2aa8-74f6-11ed-a0be-0242ac1c000c,993032c2-74f6-11ed-a0be-0242ac1c000c,1133290783
1412,9746900a-74f6-11ed-a0be-0242ac1c000c,Activo,857,99216e5e-74f6-11ed-a0be-0242ac1c000c,993e2b02-74f6-11ed-a0be-0242ac1c000c,99303380-74f6-11ed-a0be-0242ac1c000c,681736318
1413,9746908c-74f6-11ed-a0be-0242ac1c000c,Inactivo,462,99216eea-74f6-11ed-a0be-0242ac1c000c,993e2b66-74f6-11ed-a0be-0242ac1c000c,9930340c-74f6-11ed-a0be-0242ac1c000c,486526107
1414,97469122-74f6-11ed-a0be-0242ac1c000c,Activo,638,99216f6c-74f6-11ed-a0be-0242ac1c000c,993e2bb6-74f6-11ed-a0be-0242ac1c000c,993034a2-74f6-11ed-a0be-0242ac1c000c,2196326692
1415,974691b8-74f6-11ed-a0be-0242ac1c000c,Inactivo,811,99217002-74f6-11ed-a0be-0242ac1c000c,993e2c1a-74f6-11ed-a0be-0242ac1c000c,99303538-74f6-11ed-a0be-0242ac1c000c,2344876628
1416,9746923a-74f6-11ed-a0be-0242ac1c000c,Activo,676,9921708e-74f6-11ed-a0be-0242ac1c000c,993e2c74-74f6-11ed-a0be-0242ac1c000c,993035ec-74f6-11ed-a0be-0242ac1c000c,301871918
1417,974692d0-74f6-11ed-a0be-0242ac1c000c,Inactivo,752,99217110-74f6-11ed-a0be-0242ac1c000c,993e2cce-74f6-11ed-a0be-0242ac1c000c,99303678-74f6-11ed-a0be-0242ac1c000c,2093409234
1418,9746935c-74f6-11ed-a0be-0242ac1c000c,Activo,833,9921719c-74f6-11ed-a0be-0242ac1c000c,993e2d28-74f6-11ed-a0be-0242ac1c000c,9930370e-74f6-11ed-a0be-0242ac1c000c,602216395
1419,974693b6-74f6-11ed-a0be-0242ac1c000c,Activo,610,9921721e-74f6-11ed-a0be-0242ac1c000c,993e2d8c-74f6-11ed-a0be-0242ac1c000c,9930379a-74f6-11ed-a0be-0242ac1c000c,982042158
1420,97469410-74f6-11ed-a0be-0242ac1c000c,Activo,782,992172aa-74f6-11ed-a0be-0242ac1c000c,993e2de6-74f6-11ed-a0be-0242ac1c000c,99303826-74f6-11ed-a0be-0242ac1c000c,942675242
1421,9746946a-74f6-11ed-a0be-0242ac1c000c,Inactivo,411,99217340-74f6-11ed-a0be-0242ac1c000c,993e2e40-74f6-11ed-a0be-0242ac1c000c,993038bc-74f6-11ed-a0be-0242ac1c000c,1880030747
1422,974694c4-74f6-11ed-a0be-0242ac1c000c,Activo,995,992173c2-74f6-11ed-a0be-0242ac1c000c,993e2e9a-74f6-11ed-a0be-0242ac1c000c,99303948-74f6-11ed-a0be-0242ac1c000c,411178931
1423,9746951e-74f6-11ed-a0be-0242ac1c000c,Inactivo,524,9921744e-74f6-11ed-a0be-0242ac1c000c,993e2ef4-74f6-11ed-a0be-0242ac1c000c,993039d4-74f6-11ed-a0be-0242ac1c000c,2394294858
1424,97469578-74f6-11ed-a0be-0242ac1c000c,Activo,989,9921750c-74f6-11ed-a0be-0242ac1c000c,993e2f4e-74f6-11ed-a0be-0242ac1c000c,99303a6a-74f6-11ed-a0be-0242ac1c000c,2117057415
1425,974695d2-74f6-11ed-a0be-0242ac1c000c,Inactivo,584,99217598-74f6-11ed-a0be-0242ac1c000c,993e2fa8-74f6-11ed-a0be-0242ac1c000c,99303af6-74f6-11ed-a0be-0242ac1c000c,1833942283
1426,9746962c-74f6-11ed-a0be-0242ac1c000c,Activo,596,99217700-74f6-11ed-a0be-0242ac1c000c,993e300c-74f6-11ed-a0be-0242ac1c000c,99303b82-74f6-11ed-a0be-0242ac1c000c,525900502
1427,97469686-74f6-11ed-a0be-0242ac1c000c,Inactivo,607,992177d2-74f6-11ed-a0be-0242ac1c000c,993e3066-74f6-11ed-a0be-0242ac1c000c,99303c0e-74f6-11ed-a0be-0242ac1c000c,279636506
1428,974696e0-74f6-11ed-a0be-0242ac1c000c,Activo,412,99217872-74f6-11ed-a0be-0242ac1c000c,993e30c0-74f6-11ed-a0be-0242ac1c000c,99303ca4-74f6-11ed-a0be-0242ac1c000c,1788649010
1429,97469730-74f6-11ed-a0be-0242ac1c000c,Activo,464,99217908-74f6-11ed-a0be-0242ac1c000c,993e311a-74f6-11ed-a0be-0242ac1c000c,99303d30-74f6-11ed-a0be-0242ac1c000c,349769467
1430,9746978a-74f6-11ed-a0be-0242ac1c000c,Inactivo,702,99217994-74f6-11ed-a0be-0242ac1c000c,993e3174-74f6-11ed-a0be-0242ac1c000c,99303dbc-74f6-11ed-a0be-0242ac1c000c,2433839822
1431,974697e4-74f6-11ed-a0be-0242ac1c000c,Inactivo,465,99217a2a-74f6-11ed-a0be-0242ac1c000c,993e31d8-74f6-11ed-a0be-0242ac1c000c,99303e52-74f6-11ed-a0be-0242ac1c000c,985604836
1432,9746983e-74f6-11ed-a0be-0242ac1c000c,Activo,864,99217aac-74f6-11ed-a0be-0242ac1c000c,993e3232-74f6-11ed-a0be-0242ac1c000c,99303ede-74f6-11ed-a0be-0242ac1c000c,1302749655
1433,974698fc-74f6-11ed-a0be-0242ac1c000c,Inactivo,767,99217bce-74f6-11ed-a0be-0242ac1c000c,993e32be-74f6-11ed-a0be-0242ac1c000c,99303f92-74f6-11ed-a0be-0242ac1c000c,1936326126
1434,97469956-74f6-11ed-a0be-0242ac1c000c,Activo,805,99217c64-74f6-11ed-a0be-0242ac1c000c,993e3318-74f6-11ed-a0be-0242ac1c000c,9930401e-74f6-11ed-a0be-0242ac1c000c,602843044
1435,974699b0-74f6-11ed-a0be-0242ac1c000c,Inactivo,527,99217dfe-74f6-11ed-a0be-0242ac1c000c,993e3372-74f6-11ed-a0be-0242ac1c000c,993040aa-74f6-11ed-a0be-0242ac1c000c,1293773379
1436,97469a00-74f6-11ed-a0be-0242ac1c000c,Activo,563,99217e80-74f6-11ed-a0be-0242ac1c000c,993e33cc-74f6-11ed-a0be-0242ac1c000c,99304140-74f6-11ed-a0be-0242ac1c000c,1928317432
1437,97469a5a-74f6-11ed-a0be-0242ac1c000c,Inactivo,433,99217f02-74f6-11ed-a0be-0242ac1c000c,993e3426-74f6-11ed-a0be-0242ac1c000c,993041c2-74f6-11ed-a0be-0242ac1c000c,2270161354
1438,97469ab4-74f6-11ed-a0be-0242ac1c000c,Inactivo,684,99217f84-74f6-11ed-a0be-0242ac1c000c,993e3480-74f6-11ed-a0be-0242ac1c000c,99304244-74f6-11ed-a0be-0242ac1c000c,569685721
1439,97469b0e-74f6-11ed-a0be-0242ac1c000c,Activo,417,99218006-74f6-11ed-a0be-0242ac1c000c,993e34da-74f6-11ed-a0be-0242ac1c000c,993042c6-74f6-11ed-a0be-0242ac1c000c,612755795
1440,97469b68-74f6-11ed-a0be-0242ac1c000c,Inactivo,419,99218088-74f6-11ed-a0be-0242ac1c000c,993e3534-74f6-11ed-a0be-0242ac1c000c,99304348-74f6-11ed-a0be-0242ac1c000c,482513011
1441,97469bc2-74f6-11ed-a0be-0242ac1c000c,Inactivo,619,9921810a-74f6-11ed-a0be-0242ac1c000c,993e3598-74f6-11ed-a0be-0242ac1c000c,993043d4-74f6-11ed-a0be-0242ac1c000c,1847727243
1442,97469c1c-74f6-11ed-a0be-0242ac1c000c,Activo,513,9921818c-74f6-11ed-a0be-0242ac1c000c,993e35f2-74f6-11ed-a0be-0242ac1c000c,99304460-74f6-11ed-a0be-0242ac1c000c,2494421871
1443,97469c76-74f6-11ed-a0be-0242ac1c000c,Activo,547,99218204-74f6-11ed-a0be-0242ac1c000c,993e364c-74f6-11ed-a0be-0242ac1c000c,993044ec-74f6-11ed-a0be-0242ac1c000c,1086128741
1444,97469cd0-74f6-11ed-a0be-0242ac1c000c,Inactivo,798,99218290-74f6-11ed-a0be-0242ac1c000c,993e370a-74f6-11ed-a0be-0242ac1c000c,99304582-74f6-11ed-a0be-0242ac1c000c,250301566
1445,97469d2a-74f6-11ed-a0be-0242ac1c000c,Activo,767,99218308-74f6-11ed-a0be-0242ac1c000c,993e37aa-74f6-11ed-a0be-0242ac1c000c,9930460e-74f6-11ed-a0be-0242ac1c000c,1307739962
1446,97469d84-74f6-11ed-a0be-0242ac1c000c,Inactivo,960,9921838a-74f6-11ed-a0be-0242ac1c000c,993e380e-74f6-11ed-a0be-0242ac1c000c,9930469a-74f6-11ed-a0be-0242ac1c000c,1159904824
1447,97469dde-74f6-11ed-a0be-0242ac1c000c,Inactivo,736,9921840c-74f6-11ed-a0be-0242ac1c000c,993e3872-74f6-11ed-a0be-0242ac1c000c,99304730-74f6-11ed-a0be-0242ac1c000c,1841439731
1448,97469e38-74f6-11ed-a0be-0242ac1c000c,Inactivo,964,9921848e-74f6-11ed-a0be-0242ac1c000c,993e38cc-74f6-11ed-a0be-0242ac1c000c,993047bc-74f6-11ed-a0be-0242ac1c000c,1476081344
1449,97469e92-74f6-11ed-a0be-0242ac1c000c,Activo,996,99218510-74f6-11ed-a0be-0242ac1c000c,993e3926-74f6-11ed-a0be-0242ac1c000c,99304848-74f6-11ed-a0be-0242ac1c000c,2156454538
1450,97469eec-74f6-11ed-a0be-0242ac1c000c,Inactivo,535,99218588-74f6-11ed-a0be-0242ac1c000c,993e3980-74f6-11ed-a0be-0242ac1c000c,993048ca-74f6-11ed-a0be-0242ac1c000c,1702709550
1451,97469f46-74f6-11ed-a0be-0242ac1c000c,Inactivo,609,9921860a-74f6-11ed-a0be-0242ac1c000c,993e39da-74f6-11ed-a0be-0242ac1c000c,99304a82-74f6-11ed-a0be-0242ac1c000c,378829170
1452,97469fa0-74f6-11ed-a0be-0242ac1c000c,Activo,615,9921868c-74f6-11ed-a0be-0242ac1c000c,993e3a34-74f6-11ed-a0be-0242ac1c000c,99304b4a-74f6-11ed-a0be-0242ac1c000c,1427919635
1453,97469ffa-74f6-11ed-a0be-0242ac1c000c,Activo,625,9921877c-74f6-11ed-a0be-0242ac1c000c,993e3a98-74f6-11ed-a0be-0242ac1c000c,99304be0-74f6-11ed-a0be-0242ac1c000c,1190905152
1454,9746a054-74f6-11ed-a0be-0242ac1c000c,Inactivo,973,992187fe-74f6-11ed-a0be-0242ac1c000c,993e3af2-74f6-11ed-a0be-0242ac1c000c,99304c6c-74f6-11ed-a0be-0242ac1c000c,287010289
1455,9746a0a4-74f6-11ed-a0be-0242ac1c000c,Activo,969,99218880-74f6-11ed-a0be-0242ac1c000c,993e3b4c-74f6-11ed-a0be-0242ac1c000c,99304cf8-74f6-11ed-a0be-0242ac1c000c,739390753
1456,9746a108-74f6-11ed-a0be-0242ac1c000c,Inactivo,494,99218902-74f6-11ed-a0be-0242ac1c000c,993e3ba6-74f6-11ed-a0be-0242ac1c000c,99304d84-74f6-11ed-a0be-0242ac1c000c,1008865607
1457,9746a234-74f6-11ed-a0be-0242ac1c000c,Activo,646,99218984-74f6-11ed-a0be-0242ac1c000c,993e3c00-74f6-11ed-a0be-0242ac1c000c,99304e10-74f6-11ed-a0be-0242ac1c000c,291007746
1458,9746a2ca-74f6-11ed-a0be-0242ac1c000c,Inactivo,513,99218a06-74f6-11ed-a0be-0242ac1c000c,993e3c64-74f6-11ed-a0be-0242ac1c000c,99304e9c-74f6-11ed-a0be-0242ac1c000c,1023398528
1459,9746a356-74f6-11ed-a0be-0242ac1c000c,Activo,703,99218a88-74f6-11ed-a0be-0242ac1c000c,993e3cdc-74f6-11ed-a0be-0242ac1c000c,99304f28-74f6-11ed-a0be-0242ac1c000c,1880908465
1460,9746a41e-74f6-11ed-a0be-0242ac1c000c,Activo,637,99218b0a-74f6-11ed-a0be-0242ac1c000c,993e3d36-74f6-11ed-a0be-0242ac1c000c,99304fb4-74f6-11ed-a0be-0242ac1c000c,923151526
1461,9746a4b4-74f6-11ed-a0be-0242ac1c000c,Activo,670,99218b8c-74f6-11ed-a0be-0242ac1c000c,993e3d90-74f6-11ed-a0be-0242ac1c000c,99305040-74f6-11ed-a0be-0242ac1c000c,1482384829
1462,9746a540-74f6-11ed-a0be-0242ac1c000c,Activo,424,99218c04-74f6-11ed-a0be-0242ac1c000c,993e3dea-74f6-11ed-a0be-0242ac1c000c,993050cc-74f6-11ed-a0be-0242ac1c000c,1291273550
1463,9746a5d6-74f6-11ed-a0be-0242ac1c000c,Activo,663,99218c86-74f6-11ed-a0be-0242ac1c000c,993e3e44-74f6-11ed-a0be-0242ac1c000c,99305162-74f6-11ed-a0be-0242ac1c000c,1251997120
1464,9746a662-74f6-11ed-a0be-0242ac1c000c,Inactivo,449,99218d08-74f6-11ed-a0be-0242ac1c000c,993e3ebc-74f6-11ed-a0be-0242ac1c000c,993051ee-74f6-11ed-a0be-0242ac1c000c,889819919
1465,9746a6f8-74f6-11ed-a0be-0242ac1c000c,Activo,706,99218d8a-74f6-11ed-a0be-0242ac1c000c,993e3f16-74f6-11ed-a0be-0242ac1c000c,99305284-74f6-11ed-a0be-0242ac1c000c,492998239
1466,9746a78e-74f6-11ed-a0be-0242ac1c000c,Inactivo,813,99218e34-74f6-11ed-a0be-0242ac1c000c,993e3fa2-74f6-11ed-a0be-0242ac1c000c,99305310-74f6-11ed-a0be-0242ac1c000c,1685825505
1467,9746a842-74f6-11ed-a0be-0242ac1c000c,Inactivo,524,99218eb6-74f6-11ed-a0be-0242ac1c000c,993e4006-74f6-11ed-a0be-0242ac1c000c,9930539c-74f6-11ed-a0be-0242ac1c000c,494431073
1468,9746a8a6-74f6-11ed-a0be-0242ac1c000c,Activo,620,99218f38-74f6-11ed-a0be-0242ac1c000c,993e4060-74f6-11ed-a0be-0242ac1c000c,99305784-74f6-11ed-a0be-0242ac1c000c,1844759682
1469,9746a900-74f6-11ed-a0be-0242ac1c000c,Activo,763,99218fba-74f6-11ed-a0be-0242ac1c000c,993e40ba-74f6-11ed-a0be-0242ac1c000c,99305838-74f6-11ed-a0be-0242ac1c000c,1919004952
1470,9746a95a-74f6-11ed-a0be-0242ac1c000c,Activo,818,992190f0-74f6-11ed-a0be-0242ac1c000c,993e4114-74f6-11ed-a0be-0242ac1c000c,993058ce-74f6-11ed-a0be-0242ac1c000c,641776708
1471,9746a9b4-74f6-11ed-a0be-0242ac1c000c,Activo,931,9921917c-74f6-11ed-a0be-0242ac1c000c,993e416e-74f6-11ed-a0be-0242ac1c000c,9930595a-74f6-11ed-a0be-0242ac1c000c,892801416
1472,9746aa0e-74f6-11ed-a0be-0242ac1c000c,Activo,699,99219208-74f6-11ed-a0be-0242ac1c000c,993e41c8-74f6-11ed-a0be-0242ac1c000c,993059e6-74f6-11ed-a0be-0242ac1c000c,2415378845
1473,9746aa68-74f6-11ed-a0be-0242ac1c000c,Activo,889,9921928a-74f6-11ed-a0be-0242ac1c000c,993e4222-74f6-11ed-a0be-0242ac1c000c,99305a72-74f6-11ed-a0be-0242ac1c000c,1822831598
1474,9746aac2-74f6-11ed-a0be-0242ac1c000c,Inactivo,906,99219316-74f6-11ed-a0be-0242ac1c000c,993e427c-74f6-11ed-a0be-0242ac1c000c,99305afe-74f6-11ed-a0be-0242ac1c000c,1560855701
1475,9746ab1c-74f6-11ed-a0be-0242ac1c000c,Inactivo,407,992193ac-74f6-11ed-a0be-0242ac1c000c,993e42e0-74f6-11ed-a0be-0242ac1c000c,99305b8a-74f6-11ed-a0be-0242ac1c000c,2262685548
1476,9746ab76-74f6-11ed-a0be-0242ac1c000c,Inactivo,589,99219438-74f6-11ed-a0be-0242ac1c000c,993e434e-74f6-11ed-a0be-0242ac1c000c,99305c20-74f6-11ed-a0be-0242ac1c000c,411708261
1477,9746abd0-74f6-11ed-a0be-0242ac1c000c,Activo,846,992194d8-74f6-11ed-a0be-0242ac1c000c,993e43a8-74f6-11ed-a0be-0242ac1c000c,99305cb6-74f6-11ed-a0be-0242ac1c000c,1453022331
1478,9746ac20-74f6-11ed-a0be-0242ac1c000c,Activo,507,99219564-74f6-11ed-a0be-0242ac1c000c,993e4402-74f6-11ed-a0be-0242ac1c000c,99305d42-74f6-11ed-a0be-0242ac1c000c,456608855
1479,9746b0b2-74f6-11ed-a0be-0242ac1c000c,Activo,527,992195f0-74f6-11ed-a0be-0242ac1c000c,993e445c-74f6-11ed-a0be-0242ac1c000c,99305dce-74f6-11ed-a0be-0242ac1c000c,2068150462
1480,9746b12a-74f6-11ed-a0be-0242ac1c000c,Inactivo,600,99219686-74f6-11ed-a0be-0242ac1c000c,993e44c0-74f6-11ed-a0be-0242ac1c000c,99305e5a-74f6-11ed-a0be-0242ac1c000c,397210824
1481,9746b17a-74f6-11ed-a0be-0242ac1c000c,Inactivo,581,9921971c-74f6-11ed-a0be-0242ac1c000c,993e451a-74f6-11ed-a0be-0242ac1c000c,99305ef0-74f6-11ed-a0be-0242ac1c000c,546860686
1482,9746b1d4-74f6-11ed-a0be-0242ac1c000c,Activo,650,992197a8-74f6-11ed-a0be-0242ac1c000c,993e4574-74f6-11ed-a0be-0242ac1c000c,99305f7c-74f6-11ed-a0be-0242ac1c000c,1297596554
1483,9746b22e-74f6-11ed-a0be-0242ac1c000c,Activo,762,9921983e-74f6-11ed-a0be-0242ac1c000c,993e45ce-74f6-11ed-a0be-0242ac1c000c,99306012-74f6-11ed-a0be-0242ac1c000c,2281872181
1484,9746b288-74f6-11ed-a0be-0242ac1c000c,Inactivo,901,992199ec-74f6-11ed-a0be-0242ac1c000c,993e4628-74f6-11ed-a0be-0242ac1c000c,9930609e-74f6-11ed-a0be-0242ac1c000c,1761870796
1485,9746b2e2-74f6-11ed-a0be-0242ac1c000c,Activo,741,99219a8c-74f6-11ed-a0be-0242ac1c000c,993e4682-74f6-11ed-a0be-0242ac1c000c,99306134-74f6-11ed-a0be-0242ac1c000c,2131987600
1486,9746b3f0-74f6-11ed-a0be-0242ac1c000c,Inactivo,894,99219b0e-74f6-11ed-a0be-0242ac1c000c,993e46dc-74f6-11ed-a0be-0242ac1c000c,993061c0-74f6-11ed-a0be-0242ac1c000c,178355246
1487,9746b486-74f6-11ed-a0be-0242ac1c000c,Activo,557,99219b90-74f6-11ed-a0be-0242ac1c000c,993e4736-74f6-11ed-a0be-0242ac1c000c,9930624c-74f6-11ed-a0be-0242ac1c000c,1661751264
1488,9746b512-74f6-11ed-a0be-0242ac1c000c,Activo,499,99219c08-74f6-11ed-a0be-0242ac1c000c,993e479a-74f6-11ed-a0be-0242ac1c000c,993062d8-74f6-11ed-a0be-0242ac1c000c,1433237081
1489,9746b59e-74f6-11ed-a0be-0242ac1c000c,Activo,827,99219c94-74f6-11ed-a0be-0242ac1c000c,993e47f4-74f6-11ed-a0be-0242ac1c000c,99306378-74f6-11ed-a0be-0242ac1c000c,1874141771
1490,9746b62a-74f6-11ed-a0be-0242ac1c000c,Inactivo,863,99219d16-74f6-11ed-a0be-0242ac1c000c,993e484e-74f6-11ed-a0be-0242ac1c000c,99306404-74f6-11ed-a0be-0242ac1c000c,1196861696
1491,9746b6b6-74f6-11ed-a0be-0242ac1c000c,Activo,952,99219d98-74f6-11ed-a0be-0242ac1c000c,993e48a8-74f6-11ed-a0be-0242ac1c000c,99306490-74f6-11ed-a0be-0242ac1c000c,346606708
1492,9746b742-74f6-11ed-a0be-0242ac1c000c,Activo,924,99219e10-74f6-11ed-a0be-0242ac1c000c,993e4902-74f6-11ed-a0be-0242ac1c000c,9930651c-74f6-11ed-a0be-0242ac1c000c,720484987
1493,9746b7d8-74f6-11ed-a0be-0242ac1c000c,Activo,614,99219e9c-74f6-11ed-a0be-0242ac1c000c,993e4970-74f6-11ed-a0be-0242ac1c000c,993065a8-74f6-11ed-a0be-0242ac1c000c,2494104055
1494,9746b864-74f6-11ed-a0be-0242ac1c000c,Activo,680,99219f1e-74f6-11ed-a0be-0242ac1c000c,993e49ca-74f6-11ed-a0be-0242ac1c000c,9930663e-74f6-11ed-a0be-0242ac1c000c,2373903873
1495,9746b8f0-74f6-11ed-a0be-0242ac1c000c,Inactivo,452,99219f96-74f6-11ed-a0be-0242ac1c000c,993e4a24-74f6-11ed-a0be-0242ac1c000c,993066ca-74f6-11ed-a0be-0242ac1c000c,1814778529
1496,9746b9ae-74f6-11ed-a0be-0242ac1c000c,Activo,465,9921a018-74f6-11ed-a0be-0242ac1c000c,993e4a92-74f6-11ed-a0be-0242ac1c000c,99306788-74f6-11ed-a0be-0242ac1c000c,546070015
1497,9746ba3a-74f6-11ed-a0be-0242ac1c000c,Activo,702,9921a09a-74f6-11ed-a0be-0242ac1c000c,993e4af6-74f6-11ed-a0be-0242ac1c000c,9930681e-74f6-11ed-a0be-0242ac1c000c,1806523568
1498,9746bad0-74f6-11ed-a0be-0242ac1c000c,Inactivo,592,9921a11c-74f6-11ed-a0be-0242ac1c000c,993e4b50-74f6-11ed-a0be-0242ac1c000c,993068aa-74f6-11ed-a0be-0242ac1c000c,1816448070
1499,9746bb5c-74f6-11ed-a0be-0242ac1c000c,Inactivo,544,9921a19e-74f6-11ed-a0be-0242ac1c000c,993e4bb4-74f6-11ed-a0be-0242ac1c000c,99306940-74f6-11ed-a0be-0242ac1c000c,1759448384
1500,9746bbf2-74f6-11ed-a0be-0242ac1c000c,Activo,522,9921a216-74f6-11ed-a0be-0242ac1c000c,993e4c0e-74f6-11ed-a0be-0242ac1c000c,993069cc-74f6-11ed-a0be-0242ac1c000c,1330148312
1501,9746bc88-74f6-11ed-a0be-0242ac1c000c,Inactivo,811,9921a388-74f6-11ed-a0be-0242ac1c000c,993e4c68-74f6-11ed-a0be-0242ac1c000c,99306a62-74f6-11ed-a0be-0242ac1c000c,557815282
1502,9746bd14-74f6-11ed-a0be-0242ac1c000c,Inactivo,443,9921a40a-74f6-11ed-a0be-0242ac1c000c,993e4cc2-74f6-11ed-a0be-0242ac1c000c,99306ae4-74f6-11ed-a0be-0242ac1c000c,1845280332
1503,9746bd96-74f6-11ed-a0be-0242ac1c000c,Inactivo,873,9921a48c-74f6-11ed-a0be-0242ac1c000c,993e4d1c-74f6-11ed-a0be-0242ac1c000c,99306b7a-74f6-11ed-a0be-0242ac1c000c,1672202670
1504,9746be0e-74f6-11ed-a0be-0242ac1c000c,Inactivo,550,9921a50e-74f6-11ed-a0be-0242ac1c000c,993e4e0c-74f6-11ed-a0be-0242ac1c000c,99306c10-74f6-11ed-a0be-0242ac1c000c,1328617525
1505,9746be72-74f6-11ed-a0be-0242ac1c000c,Activo,923,9921a644-74f6-11ed-a0be-0242ac1c000c,993e4ea2-74f6-11ed-a0be-0242ac1c000c,99306c9c-74f6-11ed-a0be-0242ac1c000c,2480213427
1506,9746becc-74f6-11ed-a0be-0242ac1c000c,Inactivo,657,9921a6d0-74f6-11ed-a0be-0242ac1c000c,993e4f06-74f6-11ed-a0be-0242ac1c000c,99306d28-74f6-11ed-a0be-0242ac1c000c,416253904
1507,9746bf26-74f6-11ed-a0be-0242ac1c000c,Inactivo,997,9921a806-74f6-11ed-a0be-0242ac1c000c,993e4f60-74f6-11ed-a0be-0242ac1c000c,99306dbe-74f6-11ed-a0be-0242ac1c000c,1967036744
1508,9746bf80-74f6-11ed-a0be-0242ac1c000c,Activo,427,9921a8d8-74f6-11ed-a0be-0242ac1c000c,993e4fba-74f6-11ed-a0be-0242ac1c000c,99306e4a-74f6-11ed-a0be-0242ac1c000c,1481358194
1509,9746bfd0-74f6-11ed-a0be-0242ac1c000c,Inactivo,981,9921a978-74f6-11ed-a0be-0242ac1c000c,993e501e-74f6-11ed-a0be-0242ac1c000c,99306ee0-74f6-11ed-a0be-0242ac1c000c,1326688896
1510,9746c02a-74f6-11ed-a0be-0242ac1c000c,Activo,576,9921aa18-74f6-11ed-a0be-0242ac1c000c,993e5096-74f6-11ed-a0be-0242ac1c000c,99306f6c-74f6-11ed-a0be-0242ac1c000c,1287017752
1511,9746c084-74f6-11ed-a0be-0242ac1c000c,Activo,744,9921aaae-74f6-11ed-a0be-0242ac1c000c,993e50fa-74f6-11ed-a0be-0242ac1c000c,99307002-74f6-11ed-a0be-0242ac1c000c,1082301967
1512,9746c0de-74f6-11ed-a0be-0242ac1c000c,Activo,806,9921ab4e-74f6-11ed-a0be-0242ac1c000c,993e5154-74f6-11ed-a0be-0242ac1c000c,993070de-74f6-11ed-a0be-0242ac1c000c,1881934356
1513,9746c12e-74f6-11ed-a0be-0242ac1c000c,Activo,900,9921abe4-74f6-11ed-a0be-0242ac1c000c,993e51ae-74f6-11ed-a0be-0242ac1c000c,99307174-74f6-11ed-a0be-0242ac1c000c,2326707143
1514,9746c192-74f6-11ed-a0be-0242ac1c000c,Inactivo,795,9921ac84-74f6-11ed-a0be-0242ac1c000c,993e5208-74f6-11ed-a0be-0242ac1c000c,9930720a-74f6-11ed-a0be-0242ac1c000c,875831458
1515,9746c1ec-74f6-11ed-a0be-0242ac1c000c,Activo,956,9921ad1a-74f6-11ed-a0be-0242ac1c000c,993e5262-74f6-11ed-a0be-0242ac1c000c,99307336-74f6-11ed-a0be-0242ac1c000c,778444050
1516,9746c23c-74f6-11ed-a0be-0242ac1c000c,Inactivo,763,9921aef0-74f6-11ed-a0be-0242ac1c000c,993e52bc-74f6-11ed-a0be-0242ac1c000c,993073cc-74f6-11ed-a0be-0242ac1c000c,420499530
