,Id_Pos,Id_Exa,Id_Car,Id_Us,CC_As,Id_Para
272,c59c00d0-74f5-11ed-a166-0242ac1c000c,c5b3fa96-74f5-11ed-a166-0242ac1c000c,c5cb8760-74f5-11ed-a166-0242ac1c000c,c5e0c7ce-74f5-11ed-a166-0242ac1c000c,1455235171,c5f6bd7c-74f5-11ed-a166-0242ac1c000c
273,c59c018e-74f5-11ed-a166-0242ac1c000c,c5b3fb54-74f5-11ed-a166-0242ac1c000c,c5cb881e-74f5-11ed-a166-0242ac1c000c,c5e0c88c-74f5-11ed-a166-0242ac1c000c,1401730809,c5f6bfb6-74f5-11ed-a166-0242ac1c000c
274,c59c0242-74f5-11ed-a166-0242ac1c000c,c5b3fc12-74f5-11ed-a166-0242ac1c000c,c5cb8954-74f5-11ed-a166-0242ac1c000c,c5e0c940-74f5-11ed-a166-0242ac1c000c,1306103316,c5f6c09c-74f5-11ed-a166-0242ac1c000c
275,c59c02f6-74f5-11ed-a166-0242ac1c000c,c5b3fcbc-74f5-11ed-a166-0242ac1c000c,c5cb8a30-74f5-11ed-a166-0242ac1c000c,c5e0c9fe-74f5-11ed-a166-0242ac1c000c,2311864103,c5f6c16e-74f5-11ed-a166-0242ac1c000c
276,c59c0418-74f5-11ed-a166-0242ac1c000c,c5b3fd70-74f5-11ed-a166-0242ac1c000c,c5cb8aee-74f5-11ed-a166-0242ac1c000c,c5e0ce0e-74f5-11ed-a166-0242ac1c000c,239570686,c5f6c236-74f5-11ed-a166-0242ac1c000c
277,c59c04cc-74f5-11ed-a166-0242ac1c000c,c5b3fe1a-74f5-11ed-a166-0242ac1c000c,c5cb8be8-74f5-11ed-a166-0242ac1c000c,c5e0ced6-74f5-11ed-a166-0242ac1c000c,1554540977,c5f6c682-74f5-11ed-a166-0242ac1c000c
278,c59c0580-74f5-11ed-a166-0242ac1c000c,c5b3fece-74f5-11ed-a166-0242ac1c000c,c5cb8cb0-74f5-11ed-a166-0242ac1c000c,c5e0cff8-74f5-11ed-a166-0242ac1c000c,1107976644,c5f6c768-74f5-11ed-a166-0242ac1c000c
279,c59c0634-74f5-11ed-a166-0242ac1c000c,c5b3ff82-74f5-11ed-a166-0242ac1c000c,c5cb8d64-74f5-11ed-a166-0242ac1c000c,c5e0d0ca-74f5-11ed-a166-0242ac1c000c,1610017246,c5f6c808-74f5-11ed-a166-0242ac1c000c
280,c59c06e8-74f5-11ed-a166-0242ac1c000c,c5b40036-74f5-11ed-a166-0242ac1c000c,c5cb8e18-74f5-11ed-a166-0242ac1c000c,c5e0d192-74f5-11ed-a166-0242ac1c000c,496853153,c5f6c902-74f5-11ed-a166-0242ac1c000c
281,c59c0792-74f5-11ed-a166-0242ac1c000c,c5b400f4-74f5-11ed-a166-0242ac1c000c,c5cb8eb8-74f5-11ed-a166-0242ac1c000c,c5e0d246-74f5-11ed-a166-0242ac1c000c,2155700016,c5f6c9c0-74f5-11ed-a166-0242ac1c000c
282,c59c0846-74f5-11ed-a166-0242ac1c000c,c5b401a8-74f5-11ed-a166-0242ac1c000c,c5cb8f58-74f5-11ed-a166-0242ac1c000c,c5e0d304-74f5-11ed-a166-0242ac1c000c,1107676773,c5f6ca74-74f5-11ed-a166-0242ac1c000c
283,c59c0904-74f5-11ed-a166-0242ac1c000c,c5b40252-74f5-11ed-a166-0242ac1c000c,c5cb8ff8-74f5-11ed-a166-0242ac1c000c,c5e0d3cc-74f5-11ed-a166-0242ac1c000c,845699623,c5f6cb28-74f5-11ed-a166-0242ac1c000c
284,c59c09b8-74f5-11ed-a166-0242ac1c000c,c5b4031a-74f5-11ed-a166-0242ac1c000c,c5cb908e-74f5-11ed-a166-0242ac1c000c,c5e0d48a-74f5-11ed-a166-0242ac1c000c,517103749,c5f6cbdc-74f5-11ed-a166-0242ac1c000c
285,c59c0a6c-74f5-11ed-a166-0242ac1c000c,c5b403e2-74f5-11ed-a166-0242ac1c000c,c5cb9124-74f5-11ed-a166-0242ac1c000c,c5e0d53e-74f5-11ed-a166-0242ac1c000c,184103509,c5f6cc90-74f5-11ed-a166-0242ac1c000c
286,c59c0b20-74f5-11ed-a166-0242ac1c000c,c5b40496-74f5-11ed-a166-0242ac1c000c,c5cb91c4-74f5-11ed-a166-0242ac1c000c,c5e0d5fc-74f5-11ed-a166-0242ac1c000c,2320905139,c5f6cd44-74f5-11ed-a166-0242ac1c000c
287,c59c0bd4-74f5-11ed-a166-0242ac1c000c,c5b40540-74f5-11ed-a166-0242ac1c000c,c5cb9264-74f5-11ed-a166-0242ac1c000c,c5e0d6b0-74f5-11ed-a166-0242ac1c000c,842156860,c5f6ce02-74f5-11ed-a166-0242ac1c000c
288,c59c0c88-74f5-11ed-a166-0242ac1c000c,c5b405f4-74f5-11ed-a166-0242ac1c000c,c5cb937c-74f5-11ed-a166-0242ac1c000c,c5e0d75a-74f5-11ed-a166-0242ac1c000c,1779421149,c5f6cec0-74f5-11ed-a166-0242ac1c000c
289,c59c0d96-74f5-11ed-a166-0242ac1c000c,c5b406b2-74f5-11ed-a166-0242ac1c000c,c5cb9412-74f5-11ed-a166-0242ac1c000c,c5e0d822-74f5-11ed-a166-0242ac1c000c,894839228,c5f6cf74-74f5-11ed-a166-0242ac1c000c
290,c59c0e54-74f5-11ed-a166-0242ac1c000c,c5b40766-74f5-11ed-a166-0242ac1c000c,c5cb957a-74f5-11ed-a166-0242ac1c000c,c5e0d8e0-74f5-11ed-a166-0242ac1c000c,2005986266,c5f6d03c-74f5-11ed-a166-0242ac1c000c
291,c59c0efe-74f5-11ed-a166-0242ac1c000c,c5b4081a-74f5-11ed-a166-0242ac1c000c,c5cb9624-74f5-11ed-a166-0242ac1c000c,c5e0d99e-74f5-11ed-a166-0242ac1c000c,1394587697,c5f6d0fa-74f5-11ed-a166-0242ac1c000c
292,c59c0fbc-74f5-11ed-a166-0242ac1c000c,c5b408d8-74f5-11ed-a166-0242ac1c000c,c5cb96ba-74f5-11ed-a166-0242ac1c000c,c5e0da5c-74f5-11ed-a166-0242ac1c000c,996332735,c5f6d1b8-74f5-11ed-a166-0242ac1c000c
293,c59c1070-74f5-11ed-a166-0242ac1c000c,c5b4098c-74f5-11ed-a166-0242ac1c000c,c5cb9764-74f5-11ed-a166-0242ac1c000c,c5e0dc14-74f5-11ed-a166-0242ac1c000c,111049780,c5f6d262-74f5-11ed-a166-0242ac1c000c
294,c59c1124-74f5-11ed-a166-0242ac1c000c,c5b40a40-74f5-11ed-a166-0242ac1c000c,c5cb980e-74f5-11ed-a166-0242ac1c000c,c5e0dcdc-74f5-11ed-a166-0242ac1c000c,1636704878,c5f6d30c-74f5-11ed-a166-0242ac1c000c
295,c59c11ce-74f5-11ed-a166-0242ac1c000c,c5b40afe-74f5-11ed-a166-0242ac1c000c,c5cb98ae-74f5-11ed-a166-0242ac1c000c,c5e0dda4-74f5-11ed-a166-0242ac1c000c,1929176374,c5f6d3ca-74f5-11ed-a166-0242ac1c000c
296,c59c1282-74f5-11ed-a166-0242ac1c000c,c5b40ba8-74f5-11ed-a166-0242ac1c000c,c5cb9958-74f5-11ed-a166-0242ac1c000c,c5e0de62-74f5-11ed-a166-0242ac1c000c,1786351594,c5f6d488-74f5-11ed-a166-0242ac1c000c
297,c59c1340-74f5-11ed-a166-0242ac1c000c,c5b40c52-74f5-11ed-a166-0242ac1c000c,c5cb99ee-74f5-11ed-a166-0242ac1c000c,c5e0df20-74f5-11ed-a166-0242ac1c000c,1979430948,c5f6d53c-74f5-11ed-a166-0242ac1c000c
298,c59c13fe-74f5-11ed-a166-0242ac1c000c,c5b40d06-74f5-11ed-a166-0242ac1c000c,c5cb9a84-74f5-11ed-a166-0242ac1c000c,c5e0dffc-74f5-11ed-a166-0242ac1c000c,1508008316,c5f6d5fa-74f5-11ed-a166-0242ac1c000c
299,c59c14b2-74f5-11ed-a166-0242ac1c000c,c5b40e3c-74f5-11ed-a166-0242ac1c000c,c5cb9b1a-74f5-11ed-a166-0242ac1c000c,c5e0e0a6-74f5-11ed-a166-0242ac1c000c,1038851544,c5f6d6ae-74f5-11ed-a166-0242ac1c000c
300,c59c1566-74f5-11ed-a166-0242ac1c000c,c5b40efa-74f5-11ed-a166-0242ac1c000c,c5cb9bba-74f5-11ed-a166-0242ac1c000c,c5e0e150-74f5-11ed-a166-0242ac1c000c,561505842,c5f6d762-74f5-11ed-a166-0242ac1c000c
301,c59c161a-74f5-11ed-a166-0242ac1c000c,c5b40fae-74f5-11ed-a166-0242ac1c000c,c5cb9c50-74f5-11ed-a166-0242ac1c000c,c5e0e204-74f5-11ed-a166-0242ac1c000c,1947033625,c5f6d820-74f5-11ed-a166-0242ac1c000c
302,c59c16ce-74f5-11ed-a166-0242ac1c000c,c5b41062-74f5-11ed-a166-0242ac1c000c,c5cb9cfa-74f5-11ed-a166-0242ac1c000c,c5e0e2c2-74f5-11ed-a166-0242ac1c000c,1967798548,c5f6d8d4-74f5-11ed-a166-0242ac1c000c
303,c59c1796-74f5-11ed-a166-0242ac1c000c,c5b41120-74f5-11ed-a166-0242ac1c000c,c5cb9d9a-74f5-11ed-a166-0242ac1c000c,c5e0e376-74f5-11ed-a166-0242ac1c000c,2427469872,c5f6d9ba-74f5-11ed-a166-0242ac1c000c
304,c59c1886-74f5-11ed-a166-0242ac1c000c,c5b411d4-74f5-11ed-a166-0242ac1c000c,c5cb9e44-74f5-11ed-a166-0242ac1c000c,c5e0e466-74f5-11ed-a166-0242ac1c000c,1447499087,c5f6da78-74f5-11ed-a166-0242ac1c000c
305,c59c193a-74f5-11ed-a166-0242ac1c000c,c5b41288-74f5-11ed-a166-0242ac1c000c,c5cb9f52-74f5-11ed-a166-0242ac1c000c,c5e0e524-74f5-11ed-a166-0242ac1c000c,1737985221,c5f6db22-74f5-11ed-a166-0242ac1c000c
306,c59c1a3e-74f5-11ed-a166-0242ac1c000c,c5b4133c-74f5-11ed-a166-0242ac1c000c,c5cb9ffc-74f5-11ed-a166-0242ac1c000c,c5e0e5d8-74f5-11ed-a166-0242ac1c000c,1580507213,c5f6dbcc-74f5-11ed-a166-0242ac1c000c
307,c59c1b06-74f5-11ed-a166-0242ac1c000c,c5b413f0-74f5-11ed-a166-0242ac1c000c,c5cba09c-74f5-11ed-a166-0242ac1c000c,c5e0e6be-74f5-11ed-a166-0242ac1c000c,470562986,c5f6dc76-74f5-11ed-a166-0242ac1c000c
308,c59c1bba-74f5-11ed-a166-0242ac1c000c,c5b41490-74f5-11ed-a166-0242ac1c000c,c5cba132-74f5-11ed-a166-0242ac1c000c,c5e0e786-74f5-11ed-a166-0242ac1c000c,993267310,c5f6dd34-74f5-11ed-a166-0242ac1c000c
309,c59c1c64-74f5-11ed-a166-0242ac1c000c,c5b4235e-74f5-11ed-a166-0242ac1c000c,c5cba1d2-74f5-11ed-a166-0242ac1c000c,c5e0e844-74f5-11ed-a166-0242ac1c000c,649391725,c5f6dde8-74f5-11ed-a166-0242ac1c000c
310,c59c1d2c-74f5-11ed-a166-0242ac1c000c,c5b425b6-74f5-11ed-a166-0242ac1c000c,c5cba286-74f5-11ed-a166-0242ac1c000c,c5e0e8f8-74f5-11ed-a166-0242ac1c000c,1659105100,c5f6de9c-74f5-11ed-a166-0242ac1c000c
311,c59c1e1c-74f5-11ed-a166-0242ac1c000c,c5b4269c-74f5-11ed-a166-0242ac1c000c,c5cba344-74f5-11ed-a166-0242ac1c000c,c5e0e9ac-74f5-11ed-a166-0242ac1c000c,766320347,c5f6df46-74f5-11ed-a166-0242ac1c000c
312,c59c1f16-74f5-11ed-a166-0242ac1c000c,c5b42750-74f5-11ed-a166-0242ac1c000c,c5cba3e4-74f5-11ed-a166-0242ac1c000c,c5e0ea6a-74f5-11ed-a166-0242ac1c000c,479001526,c5f6e036-74f5-11ed-a166-0242ac1c000c
313,c59c27cc-74f5-11ed-a166-0242ac1c000c,c5b427fa-74f5-11ed-a166-0242ac1c000c,c5cba484-74f5-11ed-a166-0242ac1c000c,c5e0eb28-74f5-11ed-a166-0242ac1c000c,936985809,c5f6e19e-74f5-11ed-a166-0242ac1c000c
314,c59c2984-74f5-11ed-a166-0242ac1c000c,c5b4289a-74f5-11ed-a166-0242ac1c000c,c5cba524-74f5-11ed-a166-0242ac1c000c,c5e0ebe6-74f5-11ed-a166-0242ac1c000c,1185089868,c5f6e25c-74f5-11ed-a166-0242ac1c000c
315,c59c2a9c-74f5-11ed-a166-0242ac1c000c,c5b42944-74f5-11ed-a166-0242ac1c000c,c5cba5ce-74f5-11ed-a166-0242ac1c000c,c5e0eca4-74f5-11ed-a166-0242ac1c000c,202780780,c5f6e310-74f5-11ed-a166-0242ac1c000c
316,c59c2b64-74f5-11ed-a166-0242ac1c000c,c5b429f8-74f5-11ed-a166-0242ac1c000c,c5cba66e-74f5-11ed-a166-0242ac1c000c,c5e0ed58-74f5-11ed-a166-0242ac1c000c,803033571,c5f6e3ba-74f5-11ed-a166-0242ac1c000c
317,c59c2cc2-74f5-11ed-a166-0242ac1c000c,c5b42aa2-74f5-11ed-a166-0242ac1c000c,c5cba704-74f5-11ed-a166-0242ac1c000c,c5e0ee0c-74f5-11ed-a166-0242ac1c000c,1167558700,c5f6e464-74f5-11ed-a166-0242ac1c000c
318,c59c2d6c-74f5-11ed-a166-0242ac1c000c,c5b42b4c-74f5-11ed-a166-0242ac1c000c,c5cba7b8-74f5-11ed-a166-0242ac1c000c,c5e0eec0-74f5-11ed-a166-0242ac1c000c,2367288400,c5f6e50e-74f5-11ed-a166-0242ac1c000c
319,c59c2e16-74f5-11ed-a166-0242ac1c000c,c5b42bec-74f5-11ed-a166-0242ac1c000c,c5cba862-74f5-11ed-a166-0242ac1c000c,c5e0ef7e-74f5-11ed-a166-0242ac1c000c,1774607306,c5f6e5b8-74f5-11ed-a166-0242ac1c000c
320,c59c2eca-74f5-11ed-a166-0242ac1c000c,c5b42c96-74f5-11ed-a166-0242ac1c000c,c5cba90c-74f5-11ed-a166-0242ac1c000c,c5e0f032-74f5-11ed-a166-0242ac1c000c,762604529,c5f6e6c6-74f5-11ed-a166-0242ac1c000c
321,c59c2f74-74f5-11ed-a166-0242ac1c000c,c5b42d40-74f5-11ed-a166-0242ac1c000c,c5cba9c0-74f5-11ed-a166-0242ac1c000c,c5e0f0e6-74f5-11ed-a166-0242ac1c000c,946312434,c5f6e78e-74f5-11ed-a166-0242ac1c000c
322,c59c301e-74f5-11ed-a166-0242ac1c000c,c5b42dea-74f5-11ed-a166-0242ac1c000c,c5cbaae2-74f5-11ed-a166-0242ac1c000c,c5e11cba-74f5-11ed-a166-0242ac1c000c,1396265971,c5f6e842-74f5-11ed-a166-0242ac1c000c
323,c59c30be-74f5-11ed-a166-0242ac1c000c,c5b42e9e-74f5-11ed-a166-0242ac1c000c,c5cbab96-74f5-11ed-a166-0242ac1c000c,c5e11e90-74f5-11ed-a166-0242ac1c000c,1184500470,c5f6e8f6-74f5-11ed-a166-0242ac1c000c
324,c59c3154-74f5-11ed-a166-0242ac1c000c,c5b42f48-74f5-11ed-a166-0242ac1c000c,c5cbac40-74f5-11ed-a166-0242ac1c000c,c5e11f58-74f5-11ed-a166-0242ac1c000c,2425319913,c5f6e9aa-74f5-11ed-a166-0242ac1c000c
325,c59c31fe-74f5-11ed-a166-0242ac1c000c,c5b42ff2-74f5-11ed-a166-0242ac1c000c,c5cbacea-74f5-11ed-a166-0242ac1c000c,c5e12002-74f5-11ed-a166-0242ac1c000c,747118975,c5f6f0f8-74f5-11ed-a166-0242ac1c000c
326,c59c32b2-74f5-11ed-a166-0242ac1c000c,c5b43092-74f5-11ed-a166-0242ac1c000c,c5cbad9e-74f5-11ed-a166-0242ac1c000c,c5e120b6-74f5-11ed-a166-0242ac1c000c,2228675903,c5f6f242-74f5-11ed-a166-0242ac1c000c
327,c59c335c-74f5-11ed-a166-0242ac1c000c,c5b4313c-74f5-11ed-a166-0242ac1c000c,c5cbae3e-74f5-11ed-a166-0242ac1c000c,c5e12160-74f5-11ed-a166-0242ac1c000c,444808031,c5f6f300-74f5-11ed-a166-0242ac1c000c
328,c59c33fc-74f5-11ed-a166-0242ac1c000c,c5b431e6-74f5-11ed-a166-0242ac1c000c,c5cbaede-74f5-11ed-a166-0242ac1c000c,c5e121f6-74f5-11ed-a166-0242ac1c000c,1588409379,c5f6f3a0-74f5-11ed-a166-0242ac1c000c
329,c59c349c-74f5-11ed-a166-0242ac1c000c,c5b4329a-74f5-11ed-a166-0242ac1c000c,c5cbaf7e-74f5-11ed-a166-0242ac1c000c,c5e122a0-74f5-11ed-a166-0242ac1c000c,989983802,c5f6f440-74f5-11ed-a166-0242ac1c000c
330,c59c3528-74f5-11ed-a166-0242ac1c000c,c5b4333a-74f5-11ed-a166-0242ac1c000c,c5cbb078-74f5-11ed-a166-0242ac1c000c,c5e12340-74f5-11ed-a166-0242ac1c000c,1282850671,c5f6f56c-74f5-11ed-a166-0242ac1c000c
331,c59c35dc-74f5-11ed-a166-0242ac1c000c,c5b433ee-74f5-11ed-a166-0242ac1c000c,c5cbb12c-74f5-11ed-a166-0242ac1c000c,c5e123ea-74f5-11ed-a166-0242ac1c000c,493193352,c5f6f620-74f5-11ed-a166-0242ac1c000c
332,c59c3690-74f5-11ed-a166-0242ac1c000c,c5b434a2-74f5-11ed-a166-0242ac1c000c,c5cbb1d6-74f5-11ed-a166-0242ac1c000c,c5e1249e-74f5-11ed-a166-0242ac1c000c,2406312887,c5f6f6b6-74f5-11ed-a166-0242ac1c000c
333,c59c3744-74f5-11ed-a166-0242ac1c000c,c5b4354c-74f5-11ed-a166-0242ac1c000c,c5cbb276-74f5-11ed-a166-0242ac1c000c,c5e1253e-74f5-11ed-a166-0242ac1c000c,621057054,c5f6f756-74f5-11ed-a166-0242ac1c000c
334,c59c37e4-74f5-11ed-a166-0242ac1c000c,c5b43600-74f5-11ed-a166-0242ac1c000c,c5cbb316-74f5-11ed-a166-0242ac1c000c,c5e125e8-74f5-11ed-a166-0242ac1c000c,859178316,c5f6f7ec-74f5-11ed-a166-0242ac1c000c
335,c59c3884-74f5-11ed-a166-0242ac1c000c,c5b436be-74f5-11ed-a166-0242ac1c000c,c5cbb3c0-74f5-11ed-a166-0242ac1c000c,c5e12692-74f5-11ed-a166-0242ac1c000c,700661119,c5f6f88c-74f5-11ed-a166-0242ac1c000c
336,c59c3924-74f5-11ed-a166-0242ac1c000c,c5b43772-74f5-11ed-a166-0242ac1c000c,c5cbb460-74f5-11ed-a166-0242ac1c000c,c5e1273c-74f5-11ed-a166-0242ac1c000c,310391252,c5f6f92c-74f5-11ed-a166-0242ac1c000c
337,c59c39d8-74f5-11ed-a166-0242ac1c000c,c5b43826-74f5-11ed-a166-0242ac1c000c,c5cbb50a-74f5-11ed-a166-0242ac1c000c,c5e127e6-74f5-11ed-a166-0242ac1c000c,1393967052,c5f6f9c2-74f5-11ed-a166-0242ac1c000c
338,c59c3a82-74f5-11ed-a166-0242ac1c000c,c5b438c6-74f5-11ed-a166-0242ac1c000c,c5cbb5aa-74f5-11ed-a166-0242ac1c000c,c5e12886-74f5-11ed-a166-0242ac1c000c,1737867205,c5f6fa62-74f5-11ed-a166-0242ac1c000c
339,c59c3b36-74f5-11ed-a166-0242ac1c000c,c5b44208-74f5-11ed-a166-0242ac1c000c,c5cbb6b8-74f5-11ed-a166-0242ac1c000c,c5e12930-74f5-11ed-a166-0242ac1c000c,487007947,c5f6fb0c-74f5-11ed-a166-0242ac1c000c
340,c59c3be0-74f5-11ed-a166-0242ac1c000c,c5b44352-74f5-11ed-a166-0242ac1c000c,c5cbb7b2-74f5-11ed-a166-0242ac1c000c,c5e129d0-74f5-11ed-a166-0242ac1c000c,702155053,c5f71768-74f5-11ed-a166-0242ac1c000c
341,c59c3c8a-74f5-11ed-a166-0242ac1c000c,c5b4446a-74f5-11ed-a166-0242ac1c000c,c5cbb866-74f5-11ed-a166-0242ac1c000c,c5e12a7a-74f5-11ed-a166-0242ac1c000c,1991760615,c5f718bc-74f5-11ed-a166-0242ac1c000c
342,c59c3d3e-74f5-11ed-a166-0242ac1c000c,c5b44514-74f5-11ed-a166-0242ac1c000c,c5cbb906-74f5-11ed-a166-0242ac1c000c,c5e12b1a-74f5-11ed-a166-0242ac1c000c,2086519284,c5f71998-74f5-11ed-a166-0242ac1c000c
343,c59c3df2-74f5-11ed-a166-0242ac1c000c,c5b445be-74f5-11ed-a166-0242ac1c000c,c5cbb9a6-74f5-11ed-a166-0242ac1c000c,c5e12bc4-74f5-11ed-a166-0242ac1c000c,2025522889,c5f71a56-74f5-11ed-a166-0242ac1c000c
344,c59c3ea6-74f5-11ed-a166-0242ac1c000c,c5b4465e-74f5-11ed-a166-0242ac1c000c,c5cbba46-74f5-11ed-a166-0242ac1c000c,c5e12c64-74f5-11ed-a166-0242ac1c000c,1974836854,c5f71b14-74f5-11ed-a166-0242ac1c000c
345,c59c3f64-74f5-11ed-a166-0242ac1c000c,c5b446fe-74f5-11ed-a166-0242ac1c000c,c5cbbafa-74f5-11ed-a166-0242ac1c000c,c5e12d18-74f5-11ed-a166-0242ac1c000c,156067904,c5f71bd2-74f5-11ed-a166-0242ac1c000c
346,c59c4022-74f5-11ed-a166-0242ac1c000c,c5b447b2-74f5-11ed-a166-0242ac1c000c,c5cc0e24-74f5-11ed-a166-0242ac1c000c,c5e12db8-74f5-11ed-a166-0242ac1c000c,237361561,c5f71c86-74f5-11ed-a166-0242ac1c000c
347,c59c40d6-74f5-11ed-a166-0242ac1c000c,c5b4485c-74f5-11ed-a166-0242ac1c000c,c5cc105e-74f5-11ed-a166-0242ac1c000c,c5e12e6c-74f5-11ed-a166-0242ac1c000c,2162035971,c5f71d3a-74f5-11ed-a166-0242ac1c000c
348,c59c4194-74f5-11ed-a166-0242ac1c000c,c5b44906-74f5-11ed-a166-0242ac1c000c,c5cc111c-74f5-11ed-a166-0242ac1c000c,c5e12f2a-74f5-11ed-a166-0242ac1c000c,706644564,c5f71df8-74f5-11ed-a166-0242ac1c000c
349,c59c4248-74f5-11ed-a166-0242ac1c000c,c5b449a6-74f5-11ed-a166-0242ac1c000c,c5cc11c6-74f5-11ed-a166-0242ac1c000c,c5e12fd4-74f5-11ed-a166-0242ac1c000c,1863193370,c5f71eac-74f5-11ed-a166-0242ac1c000c
350,c59c42e8-74f5-11ed-a166-0242ac1c000c,c5b44a50-74f5-11ed-a166-0242ac1c000c,c5cc127a-74f5-11ed-a166-0242ac1c000c,c5e13088-74f5-11ed-a166-0242ac1c000c,1724341644,c5f71f6a-74f5-11ed-a166-0242ac1c000c
351,c59c4392-74f5-11ed-a166-0242ac1c000c,c5b44afa-74f5-11ed-a166-0242ac1c000c,c5cc131a-74f5-11ed-a166-0242ac1c000c,c5e131aa-74f5-11ed-a166-0242ac1c000c,952895299,c5f72050-74f5-11ed-a166-0242ac1c000c
352,c59c443c-74f5-11ed-a166-0242ac1c000c,c5b44bae-74f5-11ed-a166-0242ac1c000c,c5cc13c4-74f5-11ed-a166-0242ac1c000c,c5e1325e-74f5-11ed-a166-0242ac1c000c,342781972,c5f7210e-74f5-11ed-a166-0242ac1c000c
353,c59c44e6-74f5-11ed-a166-0242ac1c000c,c5b44c58-74f5-11ed-a166-0242ac1c000c,c5cc1478-74f5-11ed-a166-0242ac1c000c,c5e1331c-74f5-11ed-a166-0242ac1c000c,412779453,c5f721c2-74f5-11ed-a166-0242ac1c000c
354,c59c45a4-74f5-11ed-a166-0242ac1c000c,c5b44cf8-74f5-11ed-a166-0242ac1c000c,c5cc1518-74f5-11ed-a166-0242ac1c000c,c5e133bc-74f5-11ed-a166-0242ac1c000c,664955940,c5f72bea-74f5-11ed-a166-0242ac1c000c
355,c59c466c-74f5-11ed-a166-0242ac1c000c,c5b44dd4-74f5-11ed-a166-0242ac1c000c,c5cc1626-74f5-11ed-a166-0242ac1c000c,c5e1347a-74f5-11ed-a166-0242ac1c000c,2155605617,c5f72d02-74f5-11ed-a166-0242ac1c000c
356,c59c4784-74f5-11ed-a166-0242ac1c000c,c5b44e74-74f5-11ed-a166-0242ac1c000c,c5cc16e4-74f5-11ed-a166-0242ac1c000c,c5e1352e-74f5-11ed-a166-0242ac1c000c,1851026587,c5f72dc0-74f5-11ed-a166-0242ac1c000c
357,c59c489c-74f5-11ed-a166-0242ac1c000c,c5b44f14-74f5-11ed-a166-0242ac1c000c,c5cc17a2-74f5-11ed-a166-0242ac1c000c,c5e135ce-74f5-11ed-a166-0242ac1c000c,1531462113,c5f72e74-74f5-11ed-a166-0242ac1c000c
358,c59c4946-74f5-11ed-a166-0242ac1c000c,c5b44fb4-74f5-11ed-a166-0242ac1c000c,c5cc1856-74f5-11ed-a166-0242ac1c000c,c5e1366e-74f5-11ed-a166-0242ac1c000c,212633229,c5f72f28-74f5-11ed-a166-0242ac1c000c
359,c59c49f0-74f5-11ed-a166-0242ac1c000c,c5b45054-74f5-11ed-a166-0242ac1c000c,c5cc1914-74f5-11ed-a166-0242ac1c000c,c5e13718-74f5-11ed-a166-0242ac1c000c,1564391209,c5f72fd2-74f5-11ed-a166-0242ac1c000c
360,c59c4a90-74f5-11ed-a166-0242ac1c000c,c5b450f4-74f5-11ed-a166-0242ac1c000c,c5cc19c8-74f5-11ed-a166-0242ac1c000c,c5e137c2-74f5-11ed-a166-0242ac1c000c,1020107971,c5f73086-74f5-11ed-a166-0242ac1c000c
361,c59c4bb2-74f5-11ed-a166-0242ac1c000c,c5b45194-74f5-11ed-a166-0242ac1c000c,c5cc1a7c-74f5-11ed-a166-0242ac1c000c,c5e138bc-74f5-11ed-a166-0242ac1c000c,1131451818,c5f7313a-74f5-11ed-a166-0242ac1c000c
362,c59c4c7a-74f5-11ed-a166-0242ac1c000c,c5b45234-74f5-11ed-a166-0242ac1c000c,c5cc1b30-74f5-11ed-a166-0242ac1c000c,c5e13966-74f5-11ed-a166-0242ac1c000c,155435364,c5f731e4-74f5-11ed-a166-0242ac1c000c
363,c59c4d2e-74f5-11ed-a166-0242ac1c000c,c5b452de-74f5-11ed-a166-0242ac1c000c,c5cc1be4-74f5-11ed-a166-0242ac1c000c,c5e13a06-74f5-11ed-a166-0242ac1c000c,1547391730,c5f73298-74f5-11ed-a166-0242ac1c000c
364,c59c4dd8-74f5-11ed-a166-0242ac1c000c,c5b45392-74f5-11ed-a166-0242ac1c000c,c5cc1c98-74f5-11ed-a166-0242ac1c000c,c5e13aba-74f5-11ed-a166-0242ac1c000c,922890541,c5f73356-74f5-11ed-a166-0242ac1c000c
365,c59c4e8c-74f5-11ed-a166-0242ac1c000c,c5b45432-74f5-11ed-a166-0242ac1c000c,c5cc1d56-74f5-11ed-a166-0242ac1c000c,c5e13b78-74f5-11ed-a166-0242ac1c000c,1369597207,c5f73414-74f5-11ed-a166-0242ac1c000c
366,c59c4f40-74f5-11ed-a166-0242ac1c000c,c5b454c8-74f5-11ed-a166-0242ac1c000c,c5cc1e0a-74f5-11ed-a166-0242ac1c000c,c5e13c22-74f5-11ed-a166-0242ac1c000c,671810815,c5f734c8-74f5-11ed-a166-0242ac1c000c
367,c59c501c-74f5-11ed-a166-0242ac1c000c,c5b45568-74f5-11ed-a166-0242ac1c000c,c5cc1ebe-74f5-11ed-a166-0242ac1c000c,c5e13ccc-74f5-11ed-a166-0242ac1c000c,1792432399,c5f7357c-74f5-11ed-a166-0242ac1c000c
368,c59c518e-74f5-11ed-a166-0242ac1c000c,c5b45608-74f5-11ed-a166-0242ac1c000c,c5cc1f7c-74f5-11ed-a166-0242ac1c000c,c5e13d6c-74f5-11ed-a166-0242ac1c000c,947019256,c5f73630-74f5-11ed-a166-0242ac1c000c
