,Id_Us,CC_As,Id_Exa
1155,a6ad8482-74f5-11ed-b542-0242ac1c0002,373693008,a6ca337a-74f5-11ed-b542-0242ac1c0002
1156,a6ad852c-74f5-11ed-b542-0242ac1c0002,446456490,a6ca341a-74f5-11ed-b542-0242ac1c0002
1157,a6ad85e0-74f5-11ed-b542-0242ac1c0002,1609410229,a6ca34b0-74f5-11ed-b542-0242ac1c0002
1158,a6ad868a-74f5-11ed-b542-0242ac1c0002,873816299,a6ca3550-74f5-11ed-b542-0242ac1c0002
1159,a6ad8734-74f5-11ed-b542-0242ac1c0002,2048629367,a6ca35f0-74f5-11ed-b542-0242ac1c0002
1160,a6ad87e8-74f5-11ed-b542-0242ac1c0002,2473104688,a6ca3690-74f5-11ed-b542-0242ac1c0002
1161,a6ad889c-74f5-11ed-b542-0242ac1c0002,1387550843,a6ca3726-74f5-11ed-b542-0242ac1c0002
1162,a6ad8946-74f5-11ed-b542-0242ac1c0002,202300188,a6ca37bc-74f5-11ed-b542-0242ac1c0002
1163,a6ad8a04-74f5-11ed-b542-0242ac1c0002,2319718960,a6ca385c-74f5-11ed-b542-0242ac1c0002
1164,a6ad8aae-74f5-11ed-b542-0242ac1c0002,2124004134,a6ca38f2-74f5-11ed-b542-0242ac1c0002
1165,a6ad8b58-74f5-11ed-b542-0242ac1c0002,518312878,a6ca3992-74f5-11ed-b542-0242ac1c0002
1166,a6ad8c02-74f5-11ed-b542-0242ac1c0002,1592425424,a6ca3a32-74f5-11ed-b542-0242ac1c0002
1167,a6ad8cb6-74f5-11ed-b542-0242ac1c0002,1416544920,a6ca3ac8-74f5-11ed-b542-0242ac1c0002
1168,a6ad8d6a-74f5-11ed-b542-0242ac1c0002,1694528926,a6ca3b5e-74f5-11ed-b542-0242ac1c0002
1169,a6ad8e1e-74f5-11ed-b542-0242ac1c0002,168241072,a6ca3bfe-74f5-11ed-b542-0242ac1c0002
1170,a6ad8ec8-74f5-11ed-b542-0242ac1c0002,1866579958,a6ca3c8a-74f5-11ed-b542-0242ac1c0002
1171,a6ad8f72-74f5-11ed-b542-0242ac1c0002,866631806,a6ca3d2a-74f5-11ed-b542-0242ac1c0002
1172,a6ad9026-74f5-11ed-b542-0242ac1c0002,1599597282,a6ca3dc0-74f5-11ed-b542-0242ac1c0002
1173,a6ad90d0-74f5-11ed-b542-0242ac1c0002,193647932,a6ca3e56-74f5-11ed-b542-0242ac1c0002
1174,a6ad917a-74f5-11ed-b542-0242ac1c0002,1726071657,a6ca3ef6-74f5-11ed-b542-0242ac1c0002
1175,a6ad9238-74f5-11ed-b542-0242ac1c0002,2249326194,a6ca3f96-74f5-11ed-b542-0242ac1c0002
1176,a6ad92e2-74f5-11ed-b542-0242ac1c0002,1684284979,a6ca409a-74f5-11ed-b542-0242ac1c0002
1177,a6ad938c-74f5-11ed-b542-0242ac1c0002,581077470,a6ca413a-74f5-11ed-b542-0242ac1c0002
1178,a6ad9436-74f5-11ed-b542-0242ac1c0002,383910874,a6ca41d0-74f5-11ed-b542-0242ac1c0002
1179,a6ad94e0-74f5-11ed-b542-0242ac1c0002,112756579,a6ca4270-74f5-11ed-b542-0242ac1c0002
1180,a6ad9594-74f5-11ed-b542-0242ac1c0002,2302242885,a6ca4306-74f5-11ed-b542-0242ac1c0002
1181,a6ad9648-74f5-11ed-b542-0242ac1c0002,505017585,a6ca43a6-74f5-11ed-b542-0242ac1c0002
1182,a6ad96fc-74f5-11ed-b542-0242ac1c0002,880572161,a6ca443c-74f5-11ed-b542-0242ac1c0002
1183,a6ad97a6-74f5-11ed-b542-0242ac1c0002,559731981,a6ca44dc-74f5-11ed-b542-0242ac1c0002
1184,a6ad9850-74f5-11ed-b542-0242ac1c0002,769929150,a6ca4572-74f5-11ed-b542-0242ac1c0002
1185,a6ad98fa-74f5-11ed-b542-0242ac1c0002,156200120,a6ca4608-74f5-11ed-b542-0242ac1c0002
1186,a6ad99a4-74f5-11ed-b542-0242ac1c0002,1417980732,a6ca46a8-74f5-11ed-b542-0242ac1c0002
1187,a6ad9a4e-74f5-11ed-b542-0242ac1c0002,1653956389,a6ca4748-74f5-11ed-b542-0242ac1c0002
1188,a6ad9b02-74f5-11ed-b542-0242ac1c0002,475865949,a6ca47e8-74f5-11ed-b542-0242ac1c0002
1189,a6ad9bac-74f5-11ed-b542-0242ac1c0002,1061083869,a6ca487e-74f5-11ed-b542-0242ac1c0002
1190,a6ad9c60-74f5-11ed-b542-0242ac1c0002,1683341337,a6ca4928-74f5-11ed-b542-0242ac1c0002
1191,a6ad9d50-74f5-11ed-b542-0242ac1c0002,1038812454,a6ca49dc-74f5-11ed-b542-0242ac1c0002
1192,a6ad9e0e-74f5-11ed-b542-0242ac1c0002,1067623870,a6ca4a90-74f5-11ed-b542-0242ac1c0002
1193,a6ad9eea-74f5-11ed-b542-0242ac1c0002,640948636,a6ca4b30-74f5-11ed-b542-0242ac1c0002
1194,a6ad9f9e-74f5-11ed-b542-0242ac1c0002,1773148121,a6ca4bd0-74f5-11ed-b542-0242ac1c0002
1195,a6ada052-74f5-11ed-b542-0242ac1c0002,665846316,a6ca4c66-74f5-11ed-b542-0242ac1c0002
1196,a6ada106-74f5-11ed-b542-0242ac1c0002,1883583533,a6ca4d06-74f5-11ed-b542-0242ac1c0002
1197,a6ada1ba-74f5-11ed-b542-0242ac1c0002,1328033279,a6ca4d9c-74f5-11ed-b542-0242ac1c0002
1198,a6ada5b6-74f5-11ed-b542-0242ac1c0002,2175278274,a6ca4e3c-74f5-11ed-b542-0242ac1c0002
1199,a6ada6b0-74f5-11ed-b542-0242ac1c0002,1051832336,a6ca4edc-74f5-11ed-b542-0242ac1c0002
1200,a6ada764-74f5-11ed-b542-0242ac1c0002,1071172249,a6ca4f72-74f5-11ed-b542-0242ac1c0002
1201,a6ada818-74f5-11ed-b542-0242ac1c0002,2056101744,a6ca5012-74f5-11ed-b542-0242ac1c0002
1202,a6ada8cc-74f5-11ed-b542-0242ac1c0002,2302029365,a6ca509e-74f5-11ed-b542-0242ac1c0002
1203,a6ada980-74f5-11ed-b542-0242ac1c0002,1524217402,a6ca5134-74f5-11ed-b542-0242ac1c0002
1204,a6adaa34-74f5-11ed-b542-0242ac1c0002,2423859691,a6ca51ca-74f5-11ed-b542-0242ac1c0002
1205,a6adaae8-74f5-11ed-b542-0242ac1c0002,452650040,a6ca7be6-74f5-11ed-b542-0242ac1c0002
1206,a6adab92-74f5-11ed-b542-0242ac1c0002,164543194,a6ca7ce0-74f5-11ed-b542-0242ac1c0002
1207,a6adac46-74f5-11ed-b542-0242ac1c0002,2198271400,a6ca7d94-74f5-11ed-b542-0242ac1c0002
1208,a6adace6-74f5-11ed-b542-0242ac1c0002,1995854046,a6ca7e48-74f5-11ed-b542-0242ac1c0002
1209,a6adad9a-74f5-11ed-b542-0242ac1c0002,195037625,a6ca7efc-74f5-11ed-b542-0242ac1c0002
1210,a6adae44-74f5-11ed-b542-0242ac1c0002,618643790,a6ca7fa6-74f5-11ed-b542-0242ac1c0002
1211,a6adaef8-74f5-11ed-b542-0242ac1c0002,1515977062,a6ca8050-74f5-11ed-b542-0242ac1c0002
1212,a6adaf98-74f5-11ed-b542-0242ac1c0002,1781088262,a6ca80fa-74f5-11ed-b542-0242ac1c0002
1213,a6adb04c-74f5-11ed-b542-0242ac1c0002,1652599112,a6ca81a4-74f5-11ed-b542-0242ac1c0002
1214,a6adb0f6-74f5-11ed-b542-0242ac1c0002,1659268185,a6ca824e-74f5-11ed-b542-0242ac1c0002
1215,a6adb1aa-74f5-11ed-b542-0242ac1c0002,1381222556,a6ca82ee-74f5-11ed-b542-0242ac1c0002
1216,a6adb254-74f5-11ed-b542-0242ac1c0002,913255308,a6ca83a2-74f5-11ed-b542-0242ac1c0002
1217,a6adb2fe-74f5-11ed-b542-0242ac1c0002,1519852082,a6ca844c-74f5-11ed-b542-0242ac1c0002
1218,a6adb3a8-74f5-11ed-b542-0242ac1c0002,2441043978,a6ca84f6-74f5-11ed-b542-0242ac1c0002
1219,a6adb45c-74f5-11ed-b542-0242ac1c0002,1142997952,a6ca85a0-74f5-11ed-b542-0242ac1c0002
1220,a6adb506-74f5-11ed-b542-0242ac1c0002,2221001127,a6ca8654-74f5-11ed-b542-0242ac1c0002
1221,a6adb5ba-74f5-11ed-b542-0242ac1c0002,1114317206,a6ca86fe-74f5-11ed-b542-0242ac1c0002
1222,a6adb664-74f5-11ed-b542-0242ac1c0002,2398815417,a6ca87a8-74f5-11ed-b542-0242ac1c0002
1223,a6adb70e-74f5-11ed-b542-0242ac1c0002,740022614,a6ca885c-74f5-11ed-b542-0242ac1c0002
1224,a6adb7b8-74f5-11ed-b542-0242ac1c0002,1242387480,a6ca8906-74f5-11ed-b542-0242ac1c0002
1225,a6adb86c-74f5-11ed-b542-0242ac1c0002,1182638490,a6ca89c4-74f5-11ed-b542-0242ac1c0002
1226,a6adb916-74f5-11ed-b542-0242ac1c0002,2137630780,a6ca8a6e-74f5-11ed-b542-0242ac1c0002
1227,a6adb9c0-74f5-11ed-b542-0242ac1c0002,2215098667,a6ca8b18-74f5-11ed-b542-0242ac1c0002
1228,a6adba74-74f5-11ed-b542-0242ac1c0002,2379854288,a6ca8bc2-74f5-11ed-b542-0242ac1c0002
1229,a6adbb14-74f5-11ed-b542-0242ac1c0002,2325848333,a6ca8c76-74f5-11ed-b542-0242ac1c0002
1230,a6adbbd2-74f5-11ed-b542-0242ac1c0002,1514699700,a6ca8d2a-74f5-11ed-b542-0242ac1c0002
1231,a6adbc7c-74f5-11ed-b542-0242ac1c0002,2296893548,a6ca8de8-74f5-11ed-b542-0242ac1c0002
1232,a6adbd30-74f5-11ed-b542-0242ac1c0002,2465555421,a6ca8f14-74f5-11ed-b542-0242ac1c0002
1233,a6adbdda-74f5-11ed-b542-0242ac1c0002,1805954443,a6ca9018-74f5-11ed-b542-0242ac1c0002
1234,a6adbe84-74f5-11ed-b542-0242ac1c0002,2373384110,a6ca90cc-74f5-11ed-b542-0242ac1c0002
1235,a6adbf60-74f5-11ed-b542-0242ac1c0002,1100244279,a6ca9180-74f5-11ed-b542-0242ac1c0002
1236,a6adc00a-74f5-11ed-b542-0242ac1c0002,1295675960,a6ca922a-74f5-11ed-b542-0242ac1c0002
1237,a6adc0be-74f5-11ed-b542-0242ac1c0002,1177801380,a6ca92d4-74f5-11ed-b542-0242ac1c0002
1238,a6adc168-74f5-11ed-b542-0242ac1c0002,477324795,a6ca9388-74f5-11ed-b542-0242ac1c0002
1239,a6adc212-74f5-11ed-b542-0242ac1c0002,144303077,a6ca946e-74f5-11ed-b542-0242ac1c0002
1240,a6adc2bc-74f5-11ed-b542-0242ac1c0002,2454614386,a6ca9522-74f5-11ed-b542-0242ac1c0002
1241,a6adc398-74f5-11ed-b542-0242ac1c0002,1790102392,a6ca95e0-74f5-11ed-b542-0242ac1c0002
1242,a6adc442-74f5-11ed-b542-0242ac1c0002,2267221687,a6ca96a8-74f5-11ed-b542-0242ac1c0002
1243,a6adc4f6-74f5-11ed-b542-0242ac1c0002,506530149,a6ca975c-74f5-11ed-b542-0242ac1c0002
1244,a6adc5a0-74f5-11ed-b542-0242ac1c0002,253818181,a6ca9810-74f5-11ed-b542-0242ac1c0002
1245,a6adc654-74f5-11ed-b542-0242ac1c0002,1252025670,a6ca98ba-74f5-11ed-b542-0242ac1c0002
1246,a6adc6fe-74f5-11ed-b542-0242ac1c0002,1412714495,a6ca9964-74f5-11ed-b542-0242ac1c0002
1247,a6adc7a8-74f5-11ed-b542-0242ac1c0002,2461721332,a6ca9a0e-74f5-11ed-b542-0242ac1c0002
1248,a6adc852-74f5-11ed-b542-0242ac1c0002,1821884155,a6ca9ac2-74f5-11ed-b542-0242ac1c0002
1249,a6adc906-74f5-11ed-b542-0242ac1c0002,1926845631,a6ca9b6c-74f5-11ed-b542-0242ac1c0002
1250,a6adca32-74f5-11ed-b542-0242ac1c0002,2309977401,a6ca9c16-74f5-11ed-b542-0242ac1c0002
1251,a6adcb22-74f5-11ed-b542-0242ac1c0002,2059777119,a6ca9cca-74f5-11ed-b542-0242ac1c0002
1252,a6adcbe0-74f5-11ed-b542-0242ac1c0002,2054550119,a6ca9d88-74f5-11ed-b542-0242ac1c0002
1253,a6adcc8a-74f5-11ed-b542-0242ac1c0002,1962775299,a6ca9e3c-74f5-11ed-b542-0242ac1c0002
1254,a6adcd84-74f5-11ed-b542-0242ac1c0002,1591298116,a6ca9ef0-74f5-11ed-b542-0242ac1c0002
1255,a6adce42-74f5-11ed-b542-0242ac1c0002,261804858,a6ca9fa4-74f5-11ed-b542-0242ac1c0002
1256,a6adcef6-74f5-11ed-b542-0242ac1c0002,765305870,a6caa2e2-74f5-11ed-b542-0242ac1c0002
1257,a6adcfaa-74f5-11ed-b542-0242ac1c0002,2155612757,a6caa3c8-74f5-11ed-b542-0242ac1c0002
1258,a6add054-74f5-11ed-b542-0242ac1c0002,2302430225,a6caa47c-74f5-11ed-b542-0242ac1c0002
1259,a6add108-74f5-11ed-b542-0242ac1c0002,2221639471,a6caa530-74f5-11ed-b542-0242ac1c0002
1260,a6add1b2-74f5-11ed-b542-0242ac1c0002,2225257810,a6caa5e4-74f5-11ed-b542-0242ac1c0002
1261,a6add266-74f5-11ed-b542-0242ac1c0002,1199172951,a6caa6a2-74f5-11ed-b542-0242ac1c0002
1262,a6add324-74f5-11ed-b542-0242ac1c0002,528103669,a6caa74c-74f5-11ed-b542-0242ac1c0002
1263,a6add3ce-74f5-11ed-b542-0242ac1c0002,281072632,a6caa7f6-74f5-11ed-b542-0242ac1c0002
1264,a6add482-74f5-11ed-b542-0242ac1c0002,548160557,a6caa990-74f5-11ed-b542-0242ac1c0002
1265,a6add5fe-74f5-11ed-b542-0242ac1c0002,1985423169,a6caaa58-74f5-11ed-b542-0242ac1c0002
1266,a6add6d0-74f5-11ed-b542-0242ac1c0002,718698960,a6caab0c-74f5-11ed-b542-0242ac1c0002
1267,a6add77a-74f5-11ed-b542-0242ac1c0002,591797640,a6caabc0-74f5-11ed-b542-0242ac1c0002
1268,a6add838-74f5-11ed-b542-0242ac1c0002,2305372364,a6caac74-74f5-11ed-b542-0242ac1c0002
1269,a6add8ec-74f5-11ed-b542-0242ac1c0002,1122120577,a6caad28-74f5-11ed-b542-0242ac1c0002
1270,a6add9a0-74f5-11ed-b542-0242ac1c0002,535718351,a6caadd2-74f5-11ed-b542-0242ac1c0002
1271,a6adda54-74f5-11ed-b542-0242ac1c0002,1064239643,a6caae86-74f5-11ed-b542-0242ac1c0002
1272,a6addafe-74f5-11ed-b542-0242ac1c0002,293353838,a6caaf30-74f5-11ed-b542-0242ac1c0002
1273,a6addba8-74f5-11ed-b542-0242ac1c0002,1252165536,a6caafe4-74f5-11ed-b542-0242ac1c0002
1274,a6addc5c-74f5-11ed-b542-0242ac1c0002,414281327,a6cab098-74f5-11ed-b542-0242ac1c0002
1275,a6addd06-74f5-11ed-b542-0242ac1c0002,1682187063,a6cab17e-74f5-11ed-b542-0242ac1c0002
1276,a6adddb0-74f5-11ed-b542-0242ac1c0002,361683844,a6cab232-74f5-11ed-b542-0242ac1c0002
1277,a6addec8-74f5-11ed-b542-0242ac1c0002,1322546212,a6cab2dc-74f5-11ed-b542-0242ac1c0002
1278,a6addf68-74f5-11ed-b542-0242ac1c0002,2240183292,a6cab386-74f5-11ed-b542-0242ac1c0002
1279,a6ade012-74f5-11ed-b542-0242ac1c0002,472693740,a6cab430-74f5-11ed-b542-0242ac1c0002
1280,a6ade0bc-74f5-11ed-b542-0242ac1c0002,1206646460,a6cab4da-74f5-11ed-b542-0242ac1c0002
1281,a6ade15c-74f5-11ed-b542-0242ac1c0002,482969292,a6cab5d4-74f5-11ed-b542-0242ac1c0002
1282,a6ade1f2-74f5-11ed-b542-0242ac1c0002,1213508107,a6cab67e-74f5-11ed-b542-0242ac1c0002
1283,a6ade288-74f5-11ed-b542-0242ac1c0002,1721625580,a6cab732-74f5-11ed-b542-0242ac1c0002
1284,a6ade31e-74f5-11ed-b542-0242ac1c0002,1904686001,a6cab7dc-74f5-11ed-b542-0242ac1c0002
1285,a6ade3be-74f5-11ed-b542-0242ac1c0002,674717969,a6cab890-74f5-11ed-b542-0242ac1c0002
1286,a6ade45e-74f5-11ed-b542-0242ac1c0002,2400434690,a6cab944-74f5-11ed-b542-0242ac1c0002
1287,a6ade508-74f5-11ed-b542-0242ac1c0002,1153340065,a6cab9f8-74f5-11ed-b542-0242ac1c0002
1288,a6ade5a8-74f5-11ed-b542-0242ac1c0002,1650617656,a6cabaa2-74f5-11ed-b542-0242ac1c0002
1289,a6ade652-74f5-11ed-b542-0242ac1c0002,438113295,a6cabb42-74f5-11ed-b542-0242ac1c0002
1290,a6ade6e8-74f5-11ed-b542-0242ac1c0002,2429843164,a6cabbf6-74f5-11ed-b542-0242ac1c0002
1291,a6ade7ba-74f5-11ed-b542-0242ac1c0002,2094397253,a6cabca0-74f5-11ed-b542-0242ac1c0002
1292,a6adec7e-74f5-11ed-b542-0242ac1c0002,1420870082,a6cabd72-74f5-11ed-b542-0242ac1c0002
1293,a6aded78-74f5-11ed-b542-0242ac1c0002,1035246022,a6cabe62-74f5-11ed-b542-0242ac1c0002
1294,a6adee2c-74f5-11ed-b542-0242ac1c0002,747231229,a6cabf2a-74f5-11ed-b542-0242ac1c0002
1295,a6adf2fa-74f5-11ed-b542-0242ac1c0002,1155017664,a6cabfc0-74f5-11ed-b542-0242ac1c0002
1296,a6adf444-74f5-11ed-b542-0242ac1c0002,2372401925,a6cac074-74f5-11ed-b542-0242ac1c0002
1297,a6adf566-74f5-11ed-b542-0242ac1c0002,568854842,a6cac11e-74f5-11ed-b542-0242ac1c0002
1298,a6adf610-74f5-11ed-b542-0242ac1c0002,442190194,a6cac1be-74f5-11ed-b542-0242ac1c0002
1299,a6adf6ba-74f5-11ed-b542-0242ac1c0002,1334746474,a6cac254-74f5-11ed-b542-0242ac1c0002
1300,a6adf764-74f5-11ed-b542-0242ac1c0002,793854566,a6cac2fe-74f5-11ed-b542-0242ac1c0002
1301,a6adf804-74f5-11ed-b542-0242ac1c0002,1304424686,a6cac394-74f5-11ed-b542-0242ac1c0002
1302,a6adf8b8-74f5-11ed-b542-0242ac1c0002,2457598291,a6cac45c-74f5-11ed-b542-0242ac1c0002
1303,a6adf976-74f5-11ed-b542-0242ac1c0002,1331223676,a6cac4fc-74f5-11ed-b542-0242ac1c0002
1304,a6adfa16-74f5-11ed-b542-0242ac1c0002,940457325,a6cac59c-74f5-11ed-b542-0242ac1c0002
1305,a6adfac0-74f5-11ed-b542-0242ac1c0002,961023296,a6cac63c-74f5-11ed-b542-0242ac1c0002
1306,a6adfb6a-74f5-11ed-b542-0242ac1c0002,703297903,a6cac6d2-74f5-11ed-b542-0242ac1c0002
1307,a6adfc14-74f5-11ed-b542-0242ac1c0002,1781279800,a6caf1e8-74f5-11ed-b542-0242ac1c0002
1308,a6adfcbe-74f5-11ed-b542-0242ac1c0002,265542473,a6caf382-74f5-11ed-b542-0242ac1c0002
1309,a6adfdae-74f5-11ed-b542-0242ac1c0002,1238244809,a6caf440-74f5-11ed-b542-0242ac1c0002
1310,a6adfe58-74f5-11ed-b542-0242ac1c0002,233755690,a6caf4f4-74f5-11ed-b542-0242ac1c0002
1311,a6adfef8-74f5-11ed-b542-0242ac1c0002,932174270,a6caf594-74f5-11ed-b542-0242ac1c0002
1312,a6adff98-74f5-11ed-b542-0242ac1c0002,2019246432,a6caf63e-74f5-11ed-b542-0242ac1c0002
1313,a6ae0042-74f5-11ed-b542-0242ac1c0002,1139971544,a6caf6de-74f5-11ed-b542-0242ac1c0002
1314,a6ae00e2-74f5-11ed-b542-0242ac1c0002,402710469,a6caf788-74f5-11ed-b542-0242ac1c0002
1315,a6ae018c-74f5-11ed-b542-0242ac1c0002,1991878017,a6caf828-74f5-11ed-b542-0242ac1c0002
1316,a6ae0240-74f5-11ed-b542-0242ac1c0002,1068784450,a6caf8d2-74f5-11ed-b542-0242ac1c0002
1317,a6ae0326-74f5-11ed-b542-0242ac1c0002,2122898816,a6caf9a4-74f5-11ed-b542-0242ac1c0002
1318,a6ae03d0-74f5-11ed-b542-0242ac1c0002,1993086633,a6cafa44-74f5-11ed-b542-0242ac1c0002
1319,a6ae0498-74f5-11ed-b542-0242ac1c0002,630701644,a6cafae4-74f5-11ed-b542-0242ac1c0002
1320,a6ae0538-74f5-11ed-b542-0242ac1c0002,1775493759,a6cafb7a-74f5-11ed-b542-0242ac1c0002
1321,a6ae05e2-74f5-11ed-b542-0242ac1c0002,2232412328,a6cafc24-74f5-11ed-b542-0242ac1c0002
1322,a6ae0682-74f5-11ed-b542-0242ac1c0002,754954397,a6cafcc4-74f5-11ed-b542-0242ac1c0002
1323,a6ae0722-74f5-11ed-b542-0242ac1c0002,2280316319,a6cafd64-74f5-11ed-b542-0242ac1c0002
1324,a6ae07c2-74f5-11ed-b542-0242ac1c0002,2312904969,a6cafe04-74f5-11ed-b542-0242ac1c0002
1325,a6ae0858-74f5-11ed-b542-0242ac1c0002,2007497117,a6cafeae-74f5-11ed-b542-0242ac1c0002
1326,a6ae093e-74f5-11ed-b542-0242ac1c0002,2322754470,a6caff58-74f5-11ed-b542-0242ac1c0002
1327,a6ae09de-74f5-11ed-b542-0242ac1c0002,1330168479,a6cafff8-74f5-11ed-b542-0242ac1c0002
1328,a6ae0a7e-74f5-11ed-b542-0242ac1c0002,268646873,a6cb00a2-74f5-11ed-b542-0242ac1c0002
1329,a6ae0b14-74f5-11ed-b542-0242ac1c0002,314471618,a6cb0142-74f5-11ed-b542-0242ac1c0002
1330,a6ae0bbe-74f5-11ed-b542-0242ac1c0002,1680087975,a6cb01f6-74f5-11ed-b542-0242ac1c0002
1331,a6ae0c5e-74f5-11ed-b542-0242ac1c0002,2498785033,a6cb02aa-74f5-11ed-b542-0242ac1c0002
1332,a6ae0cfe-74f5-11ed-b542-0242ac1c0002,647886660,a6cb03a4-74f5-11ed-b542-0242ac1c0002
1333,a6ae0d94-74f5-11ed-b542-0242ac1c0002,2156233045,a6cb0480-74f5-11ed-b542-0242ac1c0002
1334,a6ae0e2a-74f5-11ed-b542-0242ac1c0002,2231887023,a6cb0534-74f5-11ed-b542-0242ac1c0002
1335,a6ae0eca-74f5-11ed-b542-0242ac1c0002,397918148,a6cb05e8-74f5-11ed-b542-0242ac1c0002
1336,a6ae0f6a-74f5-11ed-b542-0242ac1c0002,396436669,a6cb069c-74f5-11ed-b542-0242ac1c0002
1337,a6ae1014-74f5-11ed-b542-0242ac1c0002,1586983352,a6cb075a-74f5-11ed-b542-0242ac1c0002
1338,a6ae10be-74f5-11ed-b542-0242ac1c0002,1776504552,a6cb0818-74f5-11ed-b542-0242ac1c0002
1339,a6ae1168-74f5-11ed-b542-0242ac1c0002,614240426,a6cb08d6-74f5-11ed-b542-0242ac1c0002
1340,a6ae11fe-74f5-11ed-b542-0242ac1c0002,472995251,a6cb098a-74f5-11ed-b542-0242ac1c0002
1341,a6ae12c6-74f5-11ed-b542-0242ac1c0002,2045563364,a6cb2bb8-74f5-11ed-b542-0242ac1c0002
1342,a6ae135c-74f5-11ed-b542-0242ac1c0002,825986322,a6cb2cee-74f5-11ed-b542-0242ac1c0002
1343,a6ae1438-74f5-11ed-b542-0242ac1c0002,824247347,a6cb2d98-74f5-11ed-b542-0242ac1c0002
1344,a6ae14e2-74f5-11ed-b542-0242ac1c0002,1545741825,a6cb2e38-74f5-11ed-b542-0242ac1c0002
1345,a6ae1582-74f5-11ed-b542-0242ac1c0002,1456718781,a6cb2fbe-74f5-11ed-b542-0242ac1c0002
1346,a6ae1622-74f5-11ed-b542-0242ac1c0002,645603079,a6cb3072-74f5-11ed-b542-0242ac1c0002
1347,a6ae16cc-74f5-11ed-b542-0242ac1c0002,1896660443,a6cb3112-74f5-11ed-b542-0242ac1c0002
1348,a6ae1ee2-74f5-11ed-b542-0242ac1c0002,2141567701,a6cb31bc-74f5-11ed-b542-0242ac1c0002
1349,a6ae202c-74f5-11ed-b542-0242ac1c0002,1823092710,a6cb3266-74f5-11ed-b542-0242ac1c0002
1350,a6ae20e0-74f5-11ed-b542-0242ac1c0002,2445967479,a6cb3310-74f5-11ed-b542-0242ac1c0002
1351,a6ae218a-74f5-11ed-b542-0242ac1c0002,769331161,a6cb33c4-74f5-11ed-b542-0242ac1c0002
1352,a6ae2220-74f5-11ed-b542-0242ac1c0002,680042165,a6cb346e-74f5-11ed-b542-0242ac1c0002
1353,a6ae22ca-74f5-11ed-b542-0242ac1c0002,2078084051,a6cb3518-74f5-11ed-b542-0242ac1c0002
1354,a6ae2374-74f5-11ed-b542-0242ac1c0002,1830163203,a6cb35b8-74f5-11ed-b542-0242ac1c0002
1355,a6ae240a-74f5-11ed-b542-0242ac1c0002,2454613127,a6cb3658-74f5-11ed-b542-0242ac1c0002
1356,a6ae24aa-74f5-11ed-b542-0242ac1c0002,2114890252,a6cb36ee-74f5-11ed-b542-0242ac1c0002
1357,a6ae254a-74f5-11ed-b542-0242ac1c0002,2037778975,a6cb378e-74f5-11ed-b542-0242ac1c0002
1358,a6ae25ea-74f5-11ed-b542-0242ac1c0002,1425328354,a6cb3824-74f5-11ed-b542-0242ac1c0002
1359,a6ae268a-74f5-11ed-b542-0242ac1c0002,178391585,a6cb38f6-74f5-11ed-b542-0242ac1c0002
1360,a6ae272a-74f5-11ed-b542-0242ac1c0002,1422606289,a6cb398c-74f5-11ed-b542-0242ac1c0002
1361,a6ae2a36-74f5-11ed-b542-0242ac1c0002,1495688667,a6cb3a22-74f5-11ed-b542-0242ac1c0002
1362,a6ae2aea-74f5-11ed-b542-0242ac1c0002,2148794064,a6cb3ac2-74f5-11ed-b542-0242ac1c0002
1363,a6ae2b8a-74f5-11ed-b542-0242ac1c0002,1624660063,a6cb3b58-74f5-11ed-b542-0242ac1c0002
1364,a6ae2c2a-74f5-11ed-b542-0242ac1c0002,919283146,a6cb3bf8-74f5-11ed-b542-0242ac1c0002
1365,a6ae2cd4-74f5-11ed-b542-0242ac1c0002,1794056717,a6cb66b4-74f5-11ed-b542-0242ac1c0002
1366,a6ae2d74-74f5-11ed-b542-0242ac1c0002,1481223263,a6cb67fe-74f5-11ed-b542-0242ac1c0002
1367,a6ae2e14-74f5-11ed-b542-0242ac1c0002,1419048939,a6cb68bc-74f5-11ed-b542-0242ac1c0002
1368,a6ae2eb4-74f5-11ed-b542-0242ac1c0002,278424679,a6cb6966-74f5-11ed-b542-0242ac1c0002
1369,a6ae2f54-74f5-11ed-b542-0242ac1c0002,854498570,a6cb6a06-74f5-11ed-b542-0242ac1c0002
1370,a6ae2ff4-74f5-11ed-b542-0242ac1c0002,2244891585,a6cb6a9c-74f5-11ed-b542-0242ac1c0002
1371,a6ae3094-74f5-11ed-b542-0242ac1c0002,627235739,a6cb6b3c-74f5-11ed-b542-0242ac1c0002
1372,a6ae3134-74f5-11ed-b542-0242ac1c0002,1835996982,a6cb6be6-74f5-11ed-b542-0242ac1c0002
1373,a6ae31de-74f5-11ed-b542-0242ac1c0002,956926336,a6cb6c9a-74f5-11ed-b542-0242ac1c0002
1374,a6ae327e-74f5-11ed-b542-0242ac1c0002,1738587268,a6cb6d3a-74f5-11ed-b542-0242ac1c0002
1375,a6ae3332-74f5-11ed-b542-0242ac1c0002,1131338750,a6cb6dda-74f5-11ed-b542-0242ac1c0002
1376,a6ae33d2-74f5-11ed-b542-0242ac1c0002,601895309,a6cb6e7a-74f5-11ed-b542-0242ac1c0002
1377,a6ae3468-74f5-11ed-b542-0242ac1c0002,192678124,a6cb6ef2-74f5-11ed-b542-0242ac1c0002
